Actual,Predicted,obs_ci_lower,obs_ci_upper,Datetime
142.0,140.3500188027581,123.2219794833837,157.47805812213247,2019-09-06 18:00:00-04:00
142.0,139.51177430302573,122.38622468021984,156.63732392583162,2019-09-06 19:00:00-04:00
140.0,137.4369636490566,120.31131840084701,154.5626088972662,2019-09-06 20:00:00-04:00
140.0,137.3052928422598,120.17958713887793,154.43099854564167,2019-09-06 21:00:00-04:00
141.0,136.89886022920842,119.77317528539717,154.02454517301967,2019-09-06 22:00:00-04:00
136.0,136.14620824868152,119.02122094441164,153.27119555295138,2019-09-06 23:00:00-04:00
139.0,135.4102103691343,118.28427432813388,152.5361464101347,2019-09-07 00:00:00-04:00
136.0,134.89115664111952,117.76560300322669,152.01671027901236,2019-09-07 01:00:00-04:00
138.0,134.75193740486014,117.62746088364119,151.8764139260791,2019-09-07 02:00:00-04:00
137.0,131.9531050375135,114.82881838033882,149.07739169468817,2019-09-07 03:00:00-04:00
137.0,130.98374182699314,113.85979401579812,148.10768963818816,2019-09-07 04:00:00-04:00
134.0,130.60040973987057,113.47691728177224,147.7239021979689,2019-09-07 05:00:00-04:00
135.0,130.0090869252721,112.88500299803097,147.13317085251325,2019-09-07 06:00:00-04:00
136.0,130.9595749859526,113.83333501737883,148.08581495452637,2019-09-07 07:00:00-04:00
134.0,132.61414821927724,115.4846356195703,149.74366081898418,2019-09-07 08:00:00-04:00
139.0,134.62546596872917,117.49428707414219,151.75664486331615,2019-09-07 09:00:00-04:00
138.0,136.83611006729387,119.70623935281283,153.96598078177493,2019-09-07 10:00:00-04:00
141.0,138.76275469631918,121.63423892797215,155.8912704646662,2019-09-07 11:00:00-04:00
140.0,139.74392341585303,122.61483167844388,156.8730151532622,2019-09-07 12:00:00-04:00
141.0,140.52904321746,123.3998016318636,157.65828480305643,2019-09-07 13:00:00-04:00
143.0,140.76714696671232,123.6393811691502,157.89491276427444,2019-09-07 14:00:00-04:00
141.0,141.0189052389009,123.89154655138034,158.14626392642148,2019-09-07 15:00:00-04:00
145.0,140.8797470772605,123.75199955357496,158.00749460094605,2019-09-07 16:00:00-04:00
141.0,141.22278397116904,124.09516201089897,158.3504059314391,2019-09-07 17:00:00-04:00
142.0,140.35002812828083,123.22285217912558,157.47720407743606,2019-09-07 18:00:00-04:00
142.0,139.3499606597734,122.22407554594815,156.47584577359862,2019-09-07 19:00:00-04:00
142.0,136.58316488044062,119.45673786142069,153.70959189946055,2019-09-07 20:00:00-04:00
139.0,134.99289441792138,117.86911355910918,152.1166752767336,2019-09-07 21:00:00-04:00
139.0,134.51118439795997,117.38753201544372,151.6348367804762,2019-09-07 22:00:00-04:00
139.0,134.43557630445167,117.31199291281447,151.55915969608887,2019-09-07 23:00:00-04:00
137.0,134.1406576861103,117.01423360391564,151.26708176830496,2019-09-08 00:00:00-04:00
139.0,133.98920861995808,116.86530306640785,151.1131141735083,2019-09-08 01:00:00-04:00
136.0,135.10706095938636,117.98046798762276,152.23365393114995,2019-09-08 02:00:00-04:00
137.0,133.13283330895226,116.00621105569108,150.25945556221345,2019-09-08 03:00:00-04:00
135.0,132.8093851768401,115.68287039001538,149.9358999636648,2019-09-08 04:00:00-04:00
135.0,132.40275433262445,115.27661792444503,149.5288907408039,2019-09-08 05:00:00-04:00
134.0,131.88204335490548,114.7554583373975,149.00862837241345,2019-09-08 06:00:00-04:00
135.0,131.47992460729023,114.35328568381988,148.60656353076058,2019-09-08 07:00:00-04:00
133.0,132.69488851219415,115.56780961831456,149.82196740607375,2019-09-08 08:00:00-04:00
137.0,134.66755483695206,117.54060764270108,151.79450203120305,2019-09-08 09:00:00-04:00
140.0,137.0679441352646,119.94051898408603,154.1953692864432,2019-09-08 10:00:00-04:00
137.0,138.59088306969704,121.462198365581,155.71956777381308,2019-09-08 11:00:00-04:00
143.0,140.1703019322191,123.04147363532,157.29913022911822,2019-09-08 12:00:00-04:00
142.0,141.30582543454796,124.17628367746565,158.43536719163026,2019-09-08 13:00:00-04:00
143.0,141.6413305685827,124.51166960882477,158.77099152834063,2019-09-08 14:00:00-04:00
142.0,141.10053067883365,123.96892136105878,158.2321399966085,2019-09-08 15:00:00-04:00
142.0,140.579393579472,123.44760060830092,157.71118655064308,2019-09-08 16:00:00-04:00
146.0,144.05893991999463,126.93097765828007,161.18690218170917,2019-09-08 17:00:00-04:00
141.0,141.83658180597848,124.70825659873543,158.96490701322153,2019-09-08 18:00:00-04:00
129.0,140.08421298731034,122.95615518524293,157.21227078937773,2019-09-08 19:00:00-04:00
146.0,138.20245677714996,121.07464656204185,155.3302669922581,2019-09-08 20:00:00-04:00
139.0,136.25421007246885,119.12767218710309,153.38074795783461,2019-09-08 21:00:00-04:00
142.0,135.43298159419533,118.30718770736094,152.5587754810297,2019-09-08 22:00:00-04:00
141.0,134.48692940900884,117.35954311576927,151.6143157022484,2019-09-08 23:00:00-04:00
139.0,134.18707649955468,117.09622841244723,151.27792458666212,2019-09-09 00:00:00-04:00
137.0,133.75956340615272,116.66927839787954,150.8498484144259,2019-09-09 01:00:00-04:00
139.0,134.43743147608393,117.34753784187086,151.527325110297,2019-09-09 02:00:00-04:00
138.0,133.00121165328437,115.91132301707427,150.09110028949448,2019-09-09 03:00:00-04:00
136.0,133.1492606927808,116.05924812956204,150.2392732559996,2019-09-09 04:00:00-04:00
137.0,132.8335443555795,115.743244887453,149.92384382370602,2019-09-09 05:00:00-04:00
137.0,133.53464169632278,116.44420822907223,150.6250751635733,2019-09-09 06:00:00-04:00
135.0,133.6119433495497,116.52173170510967,150.70215499398972,2019-09-09 07:00:00-04:00
138.0,134.18492133982852,117.09436546280406,151.27547721685298,2019-09-09 08:00:00-04:00
138.0,134.90195940441552,117.81151660476047,151.99240220407057,2019-09-09 09:00:00-04:00
142.0,136.02030549183294,118.92963942023883,153.11097156342706,2019-09-09 10:00:00-04:00
141.0,137.81661724174364,120.72477420726246,154.90846027622484,2019-09-09 11:00:00-04:00
142.0,139.2515538685619,122.15954142662295,156.34356631050085,2019-09-09 12:00:00-04:00
142.0,140.59784230397696,123.50593211696373,157.6897524909902,2019-09-09 13:00:00-04:00
141.0,141.77537544975246,124.68353849673537,158.86721240276955,2019-09-09 14:00:00-04:00
144.0,141.75762834315816,124.66330478539197,158.85195190092435,2019-09-09 15:00:00-04:00
145.0,141.7757940715888,124.68314277038029,158.86844537279728,2019-09-09 16:00:00-04:00
142.0,141.35929288049874,124.26782335902061,158.45076240197687,2019-09-09 17:00:00-04:00
144.0,140.88357506599476,123.79231599171925,157.97483414027027,2019-09-09 18:00:00-04:00
142.0,140.67393250537594,123.5828912754564,157.76497373529548,2019-09-09 19:00:00-04:00
144.0,138.32295388046848,121.23294022920219,155.41296753173478,2019-09-09 20:00:00-04:00
142.0,137.8219203974454,120.7317854644647,154.9120553304261,2019-09-09 21:00:00-04:00
140.0,137.24854552386583,120.15802217333902,154.33906887439264,2019-09-09 22:00:00-04:00
140.0,136.0884260327877,118.99818594310644,153.178666122469,2019-09-09 23:00:00-04:00
142.0,136.01522466288964,118.89740853280001,153.13304079297927,2019-09-10 00:00:00-04:00
139.0,135.6169782802516,118.49906371566841,152.7348928448348,2019-09-10 01:00:00-04:00
141.0,135.94500348312178,118.82827164953602,153.06173531670754,2019-09-10 02:00:00-04:00
138.0,134.3825997556751,117.26562347454035,151.49957603680986,2019-09-10 03:00:00-04:00
138.0,133.78010630969706,116.66263856165064,150.89757405774347,2019-09-10 04:00:00-04:00
139.0,133.8899284013649,116.77263280164982,151.00722400107998,2019-09-10 05:00:00-04:00
138.0,133.93722896602054,116.82007450075474,151.05438343128634,2019-09-10 06:00:00-04:00
138.0,134.25966069730185,117.1422967702149,151.3770246243888,2019-09-10 07:00:00-04:00
140.0,134.90650090390102,117.7885745557765,152.02442725202553,2019-09-10 08:00:00-04:00
141.0,135.90825292173903,118.79079409726887,153.0257117462092,2019-09-10 09:00:00-04:00
138.0,137.85253387372586,120.73279815326845,154.97226959418327,2019-09-10 10:00:00-04:00
143.0,138.66716698884105,121.54723965092302,155.78709432675907,2019-09-10 11:00:00-04:00
143.0,141.62422982711763,124.50425429217424,158.74420536206102,2019-09-10 12:00:00-04:00
143.0,141.54540319472443,124.42293690464409,158.66786948480478,2019-09-10 13:00:00-04:00
143.0,142.4790573426941,125.35799709022763,159.60011759516055,2019-09-10 14:00:00-04:00
144.0,143.71125496272555,126.59151486884858,160.83099505660252,2019-09-10 15:00:00-04:00
142.0,143.44479140122004,126.32559622383646,160.56398657860365,2019-09-10 16:00:00-04:00
144.0,142.99062980908954,125.87182442914867,160.1094351890304,2019-09-10 17:00:00-04:00
144.0,142.42938931140156,125.31077581229636,159.54800281050677,2019-09-10 18:00:00-04:00
147.0,140.32492269744523,123.20638332906051,157.44346206582995,2019-09-10 19:00:00-04:00
145.0,138.44774387688693,121.329591802553,155.56589595122085,2019-09-10 20:00:00-04:00
145.0,137.25686550202235,120.1394248619263,154.3743061421184,2019-09-10 21:00:00-04:00
142.0,137.18085218592253,120.06330998040812,154.29839439143694,2019-09-10 22:00:00-04:00
141.0,137.13818749653427,120.02012388197619,154.25625111109235,2019-09-10 23:00:00-04:00
144.0,136.53986460788937,119.42086909313394,153.6588601226448,2019-09-11 00:00:00-04:00
141.0,135.50726638372993,118.3879116274887,152.62662113997115,2019-09-11 01:00:00-04:00
141.0,135.90228969122217,118.7834308051441,153.0211485773002,2019-09-11 02:00:00-04:00
142.0,134.25139066019975,117.13282023620435,151.36996108419515,2019-09-11 03:00:00-04:00
139.0,133.6395906681863,116.5210867753778,150.75809456099478,2019-09-11 04:00:00-04:00
142.0,133.26501147919163,116.14669744942054,150.3833255089627,2019-09-11 05:00:00-04:00
139.0,133.19973359730304,116.08122037742449,150.31824681718157,2019-09-11 06:00:00-04:00
139.0,133.42241824787757,116.30311832648846,150.5417181692667,2019-09-11 07:00:00-04:00
142.0,134.3180446062628,117.19873502026263,151.43735419226294,2019-09-11 08:00:00-04:00
141.0,135.79429518398675,118.67600228025469,152.9125880877188,2019-09-11 09:00:00-04:00
145.0,137.8154679890664,120.696055125744,154.9348808523888,2019-09-11 10:00:00-04:00
144.0,140.09928370541581,122.97964485915834,157.21892255167327,2019-09-11 11:00:00-04:00
148.0,141.58310853145258,124.46314309848457,158.7030739644206,2019-09-11 12:00:00-04:00
145.0,142.79995956272975,125.67855971205873,159.92135941340078,2019-09-11 13:00:00-04:00
149.0,144.2189106338032,127.09748697208082,161.3403342955256,2019-09-11 14:00:00-04:00
147.0,144.62441155483455,127.50335524696017,161.74546786270895,2019-09-11 15:00:00-04:00
147.0,145.26063510443794,128.1406604610064,162.38060974786947,2019-09-11 16:00:00-04:00
137.0,144.43603018360818,127.31589820030291,161.55616216691345,2019-09-11 17:00:00-04:00
143.0,143.08397930553213,125.96365590089319,160.20430271017108,2019-09-11 18:00:00-04:00
146.0,141.69601198153225,124.57617412149018,158.8158498415743,2019-09-11 19:00:00-04:00
147.0,139.76004166580685,122.64121533489062,156.87886799672307,2019-09-11 20:00:00-04:00
144.0,138.51752481473667,121.3994710719534,155.63557855751995,2019-09-11 21:00:00-04:00
142.0,138.04414623374944,120.92542580823789,155.162866659261,2019-09-11 22:00:00-04:00
142.0,137.92569742013086,120.80613972255554,155.04525511770618,2019-09-11 23:00:00-04:00
144.0,136.91963855274764,119.79741964433225,154.04185746116303,2019-09-12 00:00:00-04:00
140.0,136.44610538075676,119.32484512014753,153.567365641366,2019-09-12 01:00:00-04:00
143.0,137.1947846644847,120.07354400409876,154.31602532487062,2019-09-12 02:00:00-04:00
143.0,135.15034813743014,118.02951696582402,152.27117930903628,2019-09-12 03:00:00-04:00
140.0,125.36888927019109,108.24809436186149,142.4896841785207,2019-09-12 04:00:00-04:00
25.0,101.89136241909607,84.76998073273471,119.01274410545743,2019-09-12 05:00:00-04:00
113.0,129.05923639144353,111.93801399190592,146.18045879098113,2019-09-12 06:00:00-04:00
140.0,133.87329356879852,116.75237291691175,150.99421422068528,2019-09-12 07:00:00-04:00
141.0,134.63738320305114,117.51626890392156,151.75849750218075,2019-09-12 08:00:00-04:00
142.0,137.0595721905333,119.93666661446137,154.1824777666052,2019-09-12 09:00:00-04:00
147.0,139.3197059686934,122.19574230227686,156.44366963510996,2019-09-12 10:00:00-04:00
147.0,141.8942177319672,124.77005127623313,159.01838418770123,2019-09-12 11:00:00-04:00
148.0,142.95785902717785,125.83307340882847,160.08264464552724,2019-09-12 12:00:00-04:00
134.0,143.95328545212027,126.82799694595427,161.07857395828628,2019-09-12 13:00:00-04:00
148.0,144.07425459080318,126.94969282522015,161.1988163563862,2019-09-12 14:00:00-04:00
151.0,144.73390652998273,127.60692363639171,161.86088942357375,2019-09-12 15:00:00-04:00
136.0,144.0007099997884,126.87333889439549,161.1280811051813,2019-09-12 16:00:00-04:00
149.0,144.56806042891407,127.44168540823293,161.6944354495952,2019-09-12 17:00:00-04:00
132.0,142.57436933719436,125.44988785922739,159.6988508151613,2019-09-12 18:00:00-04:00
148.0,140.45889982437126,123.33537747550895,157.58242217323357,2019-09-12 19:00:00-04:00
147.0,138.35006296826776,121.22823943013188,155.47188650640365,2019-09-12 20:00:00-04:00
144.0,138.17157783088285,121.04925672196683,155.29389893979888,2019-09-12 21:00:00-04:00
143.0,137.28688317572892,120.1648992007855,154.40886715067234,2019-09-12 22:00:00-04:00
144.0,136.57246277679508,119.45104389141213,153.69388166217803,2019-09-12 23:00:00-04:00
141.0,135.06329330102517,117.9391026451112,152.18748395693913,2019-09-13 00:00:00-04:00
142.0,134.68860720274876,117.5642946334808,151.8129197720167,2019-09-13 01:00:00-04:00
141.0,135.5349485304873,118.41167703732111,152.65822002365348,2019-09-13 02:00:00-04:00
140.0,133.43491611563752,116.31136246923126,150.55846976204379,2019-09-13 03:00:00-04:00
140.0,132.6656023721891,115.54234174496105,149.78886299941718,2019-09-13 04:00:00-04:00
139.0,132.30662747626133,115.18367986460738,149.42957508791525,2019-09-13 05:00:00-04:00
142.0,132.69507054317015,115.57138506998143,149.81875601635886,2019-09-13 06:00:00-04:00
139.0,133.47717510200818,116.35048843991058,150.60386176410577,2019-09-13 07:00:00-04:00
141.0,133.87047002508135,116.74006956455682,151.00087048560587,2019-09-13 08:00:00-04:00
141.0,134.11128813444017,116.98287003405883,151.2397062348215,2019-09-13 09:00:00-04:00
143.0,135.22050354300575,118.09342563373644,152.34758145227505,2019-09-13 10:00:00-04:00
144.0,137.01586092232813,119.88779575730081,154.14392608735545,2019-09-13 11:00:00-04:00
146.0,138.07325950679936,120.9462460054494,155.2002730081493,2019-09-13 12:00:00-04:00
143.0,137.959509789126,120.83230987717515,155.08670970107684,2019-09-13 13:00:00-04:00
143.0,138.18006578938304,121.05194817031581,155.30818340845028,2019-09-13 14:00:00-04:00
143.0,138.2226316127439,121.09277753724072,155.35248568824707,2019-09-13 15:00:00-04:00
147.0,139.44720998991846,122.32198441749243,156.57243556234448,2019-09-13 16:00:00-04:00
145.0,138.64577221063448,121.51916061891994,155.772383802349,2019-09-13 17:00:00-04:00
141.0,137.1988624735436,120.07405438530523,154.323670561782,2019-09-13 18:00:00-04:00
139.0,136.88122200139748,119.75559664251091,154.00684736028404,2019-09-13 19:00:00-04:00
145.0,136.12312977598467,118.99947718697085,153.2467823649985,2019-09-13 20:00:00-04:00
140.0,136.14431221942195,119.02095708392574,153.26766735491816,2019-09-13 21:00:00-04:00
142.0,135.69192934771266,118.56894439591548,152.81491429950984,2019-09-13 22:00:00-04:00
137.0,135.31234249453144,118.18908762528136,152.4355973637815,2019-09-13 23:00:00-04:00
142.0,134.95970028455795,117.83437788770266,152.08502268141325,2019-09-14 00:00:00-04:00
138.0,134.73449826486126,117.60959136177786,151.85940516794466,2019-09-14 01:00:00-04:00
141.0,135.709722565193,118.58647750024734,152.83296763013868,2019-09-14 02:00:00-04:00
137.0,133.92653548200414,116.80341010727511,151.04966085673317,2019-09-14 03:00:00-04:00
138.0,133.68848998819692,116.56532423879734,150.81165573759648,2019-09-14 04:00:00-04:00
137.0,133.28518897859942,116.1617757741632,150.40860218303564,2019-09-14 05:00:00-04:00
138.0,132.80111224132375,115.67685261964749,149.925371863,2019-09-14 06:00:00-04:00
137.0,133.16471858113246,116.03887278345495,150.29056437881,2019-09-14 07:00:00-04:00
139.0,133.3458367089641,116.21729954697794,150.47437387095027,2019-09-14 08:00:00-04:00
136.0,133.05992267070138,115.9298167042967,150.19002863710608,2019-09-14 09:00:00-04:00
139.0,133.35807686289596,116.22853107356829,150.48762265222362,2019-09-14 10:00:00-04:00
139.0,134.42530022868146,117.29627434800368,151.55432610935927,2019-09-14 11:00:00-04:00
136.0,135.3343508016961,118.20564760892057,152.46305399447164,2019-09-14 12:00:00-04:00
141.0,136.18549860670913,119.05862490174653,153.31237231167174,2019-09-14 13:00:00-04:00
138.0,137.14486131467882,120.01905589463924,154.2706667347184,2019-09-14 14:00:00-04:00
141.0,138.78246010819132,121.65669479862223,155.9082254177604,2019-09-14 15:00:00-04:00
143.0,138.9128761789152,121.78580956274476,156.03994279508566,2019-09-14 16:00:00-04:00
144.0,139.29504720541237,122.16815164426097,156.42194276656377,2019-09-14 17:00:00-04:00
141.0,138.53976140603783,121.41456292338206,155.6649598886936,2019-09-14 18:00:00-04:00
143.0,138.2008867935653,121.0768684568681,155.3249051302625,2019-09-14 19:00:00-04:00
145.0,137.57733560277075,120.4534003191226,154.70127088641888,2019-09-14 20:00:00-04:00
142.0,136.27371971154753,119.14964241761908,153.39779700547598,2019-09-14 21:00:00-04:00
138.0,135.66034090172286,118.53618880678115,152.78449299666457,2019-09-14 22:00:00-04:00
143.0,135.2866283378789,118.16294719504738,152.41030948071042,2019-09-14 23:00:00-04:00
141.0,134.94428724435227,117.8183292725496,152.07024521615494,2019-09-15 00:00:00-04:00
143.0,134.6340932545753,117.51116251722885,151.75702399192176,2019-09-15 01:00:00-04:00
141.0,135.5188268170736,118.39273881329484,152.64491482085236,2019-09-15 02:00:00-04:00
140.0,133.9337785867256,116.80718321256751,151.06037396088368,2019-09-15 03:00:00-04:00
141.0,133.66539573990997,116.53921014279702,150.79158133702293,2019-09-15 04:00:00-04:00
142.0,133.35714250231445,116.23107796180089,150.48320704282798,2019-09-15 05:00:00-04:00
140.0,133.88524973296518,116.75897306621927,151.0115263997111,2019-09-15 06:00:00-04:00
141.0,134.08022592651815,116.95414834099468,151.20630351204161,2019-09-15 07:00:00-04:00
141.0,135.18405400364097,118.05697867707104,152.3111293302109,2019-09-15 08:00:00-04:00
141.0,136.45668006105552,119.32922825901632,153.5841318630947,2019-09-15 09:00:00-04:00
145.0,137.6249733389302,120.49684583403072,154.75310084382969,2019-09-15 10:00:00-04:00
143.0,138.0203628636903,120.89169400261748,155.14903172476315,2019-09-15 11:00:00-04:00
142.0,138.7359192986253,121.6068284999195,155.86501009733112,2019-09-15 12:00:00-04:00
146.0,139.48342378232704,122.35431997672377,156.6125275879303,2019-09-15 13:00:00-04:00
145.0,139.9176145379783,122.78271376446355,157.05251531149304,2019-09-15 14:00:00-04:00
147.0,140.2752949520894,123.1461344274091,157.40445547676973,2019-09-15 15:00:00-04:00
145.0,139.50736858030402,122.38018000748905,156.634557153119,2019-09-15 16:00:00-04:00
147.0,142.13693822525602,125.01034839168696,159.26352805882507,2019-09-15 17:00:00-04:00
147.0,140.49770570326672,123.37059638104273,157.6248150254907,2019-09-15 18:00:00-04:00
143.0,138.7421374828703,121.61431641319253,155.86995855254807,2019-09-15 19:00:00-04:00
148.0,136.69512985665034,119.56820921430344,153.82205049899724,2019-09-15 20:00:00-04:00
142.0,135.6148568789311,118.48885019224907,152.74086356561315,2019-09-15 21:00:00-04:00
144.0,134.98903335001458,117.86311005432047,152.11495664570867,2019-09-15 22:00:00-04:00
141.0,133.68201580772694,116.55471911860245,150.80931249685142,2019-09-15 23:00:00-04:00
144.0,133.45504361564113,116.36440758660203,150.54567964468023,2019-09-16 00:00:00-04:00
140.0,132.88179697679783,115.79149326777396,149.97210068582172,2019-09-16 01:00:00-04:00
143.0,133.65762277699443,116.56762533439692,150.74762021959194,2019-09-16 02:00:00-04:00
139.0,132.17366054827687,115.08367974325718,149.26364135329658,2019-09-16 03:00:00-04:00
139.0,131.95354958041293,114.86371407712267,149.04338508370319,2019-09-16 04:00:00-04:00
141.0,131.50946417831014,114.41919418127486,148.59973417534542,2019-09-16 05:00:00-04:00
137.0,131.80563529251663,114.71509762127789,148.89617296375536,2019-09-16 06:00:00-04:00
140.0,131.61456065988253,114.52407773770526,148.7050435820598,2019-09-16 07:00:00-04:00
141.0,133.04289091886363,115.9525687095367,150.13321312819056,2019-09-16 08:00:00-04:00
144.0,135.69988983543607,118.60903784930211,152.79074182157,2019-09-16 09:00:00-04:00
143.0,138.4959973233694,121.40444363233759,155.58755101440124,2019-09-16 10:00:00-04:00
149.0,140.1303594076811,123.03864085337193,157.2220779619903,2019-09-16 11:00:00-04:00
144.0,140.80103467735938,123.70915272133814,157.89291663338062,2019-09-16 12:00:00-04:00
151.0,141.88705045694718,124.79487354809274,158.97922736580162,2019-09-16 13:00:00-04:00
147.0,142.81181097335727,125.71994003086245,159.9036819158521,2019-09-16 14:00:00-04:00
147.0,143.3711788149684,126.2785821114034,160.46377551853342,2019-09-16 15:00:00-04:00
152.0,143.84240682411163,126.75006218668582,160.93475146153745,2019-09-16 16:00:00-04:00
138.0,142.76250278740525,125.66942840305049,159.85557717176002,2019-09-16 17:00:00-04:00
146.0,141.58311864443777,124.49015954137951,158.67607774749604,2019-09-16 18:00:00-04:00
135.0,140.42261459236664,123.32909093425228,157.516138250481,2019-09-16 19:00:00-04:00
146.0,137.56210388489416,120.47181053985895,154.65239722992936,2019-09-16 20:00:00-04:00
144.0,136.37162646453547,119.28127856003977,153.46197436903117,2019-09-16 21:00:00-04:00
143.0,135.76223719062057,118.67180471981337,152.85266966142777,2019-09-16 22:00:00-04:00
143.0,135.5937853489093,118.50352999562658,152.68404070219202,2019-09-16 23:00:00-04:00
141.0,135.36333912121304,118.24538032181205,152.48129792061403,2019-09-17 00:00:00-04:00
143.0,134.80092519277005,117.6831703292986,151.9186800562415,2019-09-17 01:00:00-04:00
142.0,135.0584260420257,117.94141973106441,152.175432352987,2019-09-17 02:00:00-04:00
140.0,133.00001622524118,115.88259894844677,150.1174335020356,2019-09-17 03:00:00-04:00
141.0,132.1371089800969,115.0200027311846,149.25421522900922,2019-09-17 04:00:00-04:00
140.0,131.66843705332911,114.5518083955636,148.78506571109463,2019-09-17 05:00:00-04:00
138.0,131.1417541753099,114.02481821085489,148.2586901397649,2019-09-17 06:00:00-04:00
140.0,131.28065831972106,114.16307376336006,148.39824287608204,2019-09-17 07:00:00-04:00
141.0,133.26912052241408,116.15027610191513,150.38796494291304,2019-09-17 08:00:00-04:00
144.0,136.1598985655492,119.04074241426889,153.27905471682953,2019-09-17 09:00:00-04:00
144.0,139.22340188997197,122.10287272894392,156.34393105100003,2019-09-17 10:00:00-04:00
144.0,139.75279825989318,122.63243364479196,156.87316287499442,2019-09-17 11:00:00-04:00
147.0,142.4943864149378,125.37470886414073,159.61406396573486,2019-09-17 12:00:00-04:00
148.0,141.9103600240718,124.79078684902291,159.02993319912068,2019-09-17 13:00:00-04:00
147.0,141.33131770399086,124.21119456616168,158.45144084182004,2019-09-17 14:00:00-04:00
145.0,142.26835104322694,125.14579877662086,159.39090330983302,2019-09-17 15:00:00-04:00
149.0,142.37713337219003,125.25838925781018,159.4958774865699,2019-09-17 16:00:00-04:00
147.0,141.24327171814528,124.12526593088246,158.3612775054081,2019-09-17 17:00:00-04:00
144.0,139.81395281375092,122.6956887521037,156.93221687539813,2019-09-17 18:00:00-04:00
142.0,137.4024807209429,120.28203099481127,154.52293044707451,2019-09-17 19:00:00-04:00
147.0,136.3771200595378,119.25751956885128,153.4967205502243,2019-09-17 20:00:00-04:00
140.0,135.89932002660134,118.78122405196045,153.01741600124222,2019-09-17 21:00:00-04:00
142.0,135.45076969261447,118.33323587492838,152.56830351030055,2019-09-17 22:00:00-04:00
142.0,135.26353206281252,118.14565231274935,152.38141181287568,2019-09-17 23:00:00-04:00
141.0,134.4446061551393,117.32511119206882,151.56410111820978,2019-09-18 00:00:00-04:00
141.0,133.60551846254103,116.48694981957533,150.72408710550673,2019-09-18 01:00:00-04:00
139.0,134.26889089886754,117.15061739893184,151.38716439880324,2019-09-18 02:00:00-04:00
140.0,132.60060203629914,115.48219620331238,149.7190078692859,2019-09-18 03:00:00-04:00
141.0,132.27085513246917,115.15252666737148,149.38918359756684,2019-09-18 04:00:00-04:00
138.0,131.7232965309039,114.60421733014027,148.84237573166752,2019-09-18 05:00:00-04:00
140.0,131.19828364185517,114.07953288339789,148.31703440031245,2019-09-18 06:00:00-04:00
138.0,130.90477184717966,113.78588118014011,148.0236625142192,2019-09-18 07:00:00-04:00
140.0,131.55544658601406,114.4359383325253,148.67495483950282,2019-09-18 08:00:00-04:00
139.0,132.5893517363914,115.47065252639327,149.7080509463895,2019-09-18 09:00:00-04:00
140.0,133.13047932045293,116.01042377291917,150.2505348679867,2019-09-18 10:00:00-04:00
141.0,133.86712286910443,116.74752612759173,150.98671961061714,2019-09-18 11:00:00-04:00
141.0,134.5824280568433,117.46302989092081,151.7018262227658,2019-09-18 12:00:00-04:00
142.0,135.27002303783843,118.15015923389721,152.38988684177966,2019-09-18 13:00:00-04:00
142.0,136.27718576163656,119.1575396603879,153.39683186288522,2019-09-18 14:00:00-04:00
143.0,136.66593230618744,119.54603668913781,153.7858279232371,2019-09-18 15:00:00-04:00
141.0,137.46435109109302,120.34527647189901,154.58342571028703,2019-09-18 16:00:00-04:00
142.0,137.29688231377648,120.17828483128554,154.41547979626742,2019-09-18 17:00:00-04:00
141.0,136.2123753744887,119.09447895761217,153.33027179136522,2019-09-18 18:00:00-04:00
139.0,134.7275157799676,117.60898812360634,151.84604343632887,2019-09-18 19:00:00-04:00
141.0,132.6476844988792,115.52921183201963,149.76615716573875,2019-09-18 20:00:00-04:00
139.0,131.91647461761374,114.7980723633897,149.0348768718378,2019-09-18 21:00:00-04:00
138.0,131.36861501147428,114.24988087244958,148.48734915049897,2019-09-18 22:00:00-04:00
137.0,129.9877388675196,112.86793387821676,147.10754385682245,2019-09-18 23:00:00-04:00
138.0,128.95849334318797,111.83626610729452,146.0807205790814,2019-09-19 00:00:00-04:00
136.0,128.84135319052854,111.71979564925486,145.9629107318022,2019-09-19 01:00:00-04:00
137.0,129.84215971590396,112.72022159443048,146.96409783737744,2019-09-19 02:00:00-04:00
135.0,127.73255237166825,110.61060890058376,144.85449584275273,2019-09-19 03:00:00-04:00
135.0,117.74701042092647,100.62516014072095,134.868860701132,2019-09-19 04:00:00-04:00
23.0,93.74216694151126,76.62038672084313,110.86394716217939,2019-09-19 05:00:00-04:00
109.0,120.75626772967517,103.63428892985162,137.8782465294987,2019-09-19 06:00:00-04:00
134.0,125.50323663994853,108.38080277400275,142.6256705058943,2019-09-19 07:00:00-04:00
135.0,126.61972292733809,109.49704908816496,143.7423967665112,2019-09-19 08:00:00-04:00
135.0,128.82697942683544,111.70446031564984,145.94949853802103,2019-09-19 09:00:00-04:00
138.0,130.3114993225492,113.18796405103654,147.43503459406185,2019-09-19 10:00:00-04:00
136.0,131.09659813304123,113.96733991270179,148.22585635338066,2019-09-19 11:00:00-04:00
138.0,132.19226040593037,115.06098842564529,149.32353238621545,2019-09-19 12:00:00-04:00
139.0,132.8693345686126,115.73842919945938,150.00023993776583,2019-09-19 13:00:00-04:00
140.0,132.74049447621226,115.61431120884069,149.86667774358384,2019-09-19 14:00:00-04:00
139.0,134.46750180000848,117.34479765197196,151.590205948045,2019-09-19 15:00:00-04:00
